Labels,Latitude,Longitude,Capacity
ParkingVelo614,48.8400503,2.3966865,10
ParkingVelo615,48.8405435,2.3976638,6
ParkingVelo616,48.8418961,2.3931348,12
ParkingVelo617,48.8425083,2.397104,10
ParkingVelo618,48.8431073,2.3868157,6
ParkingVelo619,48.8437446,2.3909075,8
ParkingVelo620,48.8441445,2.3904233,10
ParkingVelo621,48.8449474,2.3825614,36
ParkingVelo622,48.8457346,2.3744662,28
ParkingVelo623,48.8458828,2.3745155,10
ParkingVelo624,48.8460075,2.3746316,28
ParkingVelo626,48.846202,2.376272,14
ParkingVelo627,48.8463866,2.4061407,8
ParkingVelo628,48.8463588,2.3819651,10
ParkingVelo629,48.8469853,2.3840318,26
ParkingVelo630,48.8470124,2.3691978,10
ParkingVelo631,48.8493154,2.3681094,10
ParkingVelo632,48.8494375,2.3698324,10
ParkingVelo633,48.8497231,2.3692057,6
ParkingVelo634,48.8499439,2.3739778,8
ParkingVelo635,48.8502341,2.3736347,10
ParkingVelo636,48.8503542,2.3687674,8
ParkingVelo637,48.8635951,2.3994327,8
ParkingVelo638,48.8638939,2.3992033,6
ParkingVelo639,48.8652265,2.3951656,10
ParkingVelo640,48.8655618,2.3946143,10
ParkingVelo641,48.8676981,2.3908505,8
ParkingVelo642,48.8684031,2.3898522,16
ParkingVelo643,48.8688058,2.3896426,10
ParkingVelo644,48.8702813,2.3889924,4
ParkingVelo645,48.8714736,2.3862101,10
ParkingVelo646,48.8717532,2.3889288,18
ParkingVelo647,48.8995301,2.3362063,12
ParkingVelo648,48.9004997,2.3356014,7
ParkingVelo649,48.8432578,2.2827005,10
ParkingVelo650,48.8319669,2.403879,14
ParkingVelo651,48.8341429,2.4013786,20
ParkingVelo652,48.8352128,2.4016284,8
ParkingVelo653,48.8372477,2.4037408,4
ParkingVelo654,48.8314328,2.3873778,6
ParkingVelo655,48.8318852,2.3856717,22
ParkingVelo656,48.832061,2.3883328,4
ParkingVelo657,48.8350616,2.3875701,10
ParkingVelo658,48.837319,2.3826641,24
ParkingVelo659,48.8374539,2.3917486,16
ParkingVelo660,48.8380369,2.3818677,2
ParkingVelo661,48.8391937,2.3803447,60
ParkingVelo662,48.8614178,2.3534132,14
ParkingVelo663,48.8616912,2.351267,4
ParkingVelo664,48.8617384,2.35111,6
ParkingVelo665,48.8618654,2.3505798,6
ParkingVelo666,48.8638658,2.3430731,10
ParkingVelo667,48.8642924,2.347446,44
ParkingVelo668,48.8810797,2.3499827,24
ParkingVelo669,48.847422,2.3985653,22
ParkingVelo670,48.8475134,2.3982539,22
ParkingVelo671,48.8524049,2.3718374,12
ParkingVelo672,48.8678619,2.3622654,26
ParkingVelo673,48.8682219,2.3624329,26
ParkingVelo674,48.8754055,2.3569748,16
ParkingVelo675,48.8756845,2.3564712,6
ParkingVelo676,48.8763242,2.3558457,10
ParkingVelo677,48.8769346,2.3553544,6
ParkingVelo678,48.8776723,2.3546933,10
ParkingVelo679,48.8779423,2.3547001,14
ParkingVelo680,48.8788623,2.3540956,28
ParkingVelo681,48.829693,2.3757036,10
ParkingVelo682,48.8297425,2.3756626,14
ParkingVelo683,48.8302438,2.3763079,14
ParkingVelo684,48.8554465,2.3844337,22
ParkingVelo685,48.8557781,2.3750431,22
ParkingVelo686,48.8563054,2.3766201,14
ParkingVelo687,48.8572924,2.3791985,16
ParkingVelo688,48.8580715,2.3720659,12
ParkingVelo689,48.8599966,2.3752035,10
ParkingVelo690,48.8607446,2.3671479,36
ParkingVelo691,48.8611948,2.3646481,10
ParkingVelo692,48.861515,2.3633526,22
ParkingVelo693,48.8620711,2.3607065,6
ParkingVelo694,48.8624993,2.3595753,12
ParkingVelo695,48.8658847,2.3446913,12
ParkingVelo696,48.8659792,2.3446538,12
ParkingVelo697,48.8241416,2.3357054,8
ParkingVelo698,48.8251709,2.37478,6
ParkingVelo699,48.8262222,2.3732947,12
ParkingVelo700,48.8270168,2.3667559,26
ParkingVelo701,48.8275357,2.3738783,18
ParkingVelo702,48.8276097,2.3715906,10
ParkingVelo703,48.8280357,2.3734257,3
ParkingVelo704,48.8304234,2.3343227,12
ParkingVelo705,48.8324876,2.379658,30
ParkingVelo706,48.8328687,2.3359227,12
ParkingVelo707,48.8348374,2.3999376,6
ParkingVelo708,48.8363201,2.4027984,8
ParkingVelo709,48.8363503,2.4030207,10
ParkingVelo710,48.836725,2.4043293,12
ParkingVelo711,48.8367576,2.3928031,6
ParkingVelo712,48.8374759,2.3386944,16
ParkingVelo713,48.8380741,2.405394,6
ParkingVelo714,48.8381874,2.4056074,6
ParkingVelo715,48.8420651,2.3414783,14
ParkingVelo716,48.8298895,2.3573421,14
ParkingVelo717,48.8523227,2.4042326,16
ParkingVelo718,48.853375,2.4031365,4
ParkingVelo719,48.8268646,2.3664973,13
ParkingVelo720,48.8282237,2.3563309,14
ParkingVelo721,48.8296502,2.3647788,8
ParkingVelo722,48.8268291,2.3641616,16
ParkingVelo723,48.8522131,2.3898306,10
ParkingVelo724,48.8524976,2.3895606,12
ParkingVelo725,48.8544493,2.3816201,10
ParkingVelo726,48.8569691,2.3799668,20
ParkingVelo727,48.8585704,2.3782258,8
ParkingVelo728,48.86713,2.3655343,16
ParkingVelo729,48.8683351,2.3635018,22
ParkingVelo730,48.8699681,2.360762,10
ParkingVelo731,48.8706171,2.3596295,6
ParkingVelo732,48.8708012,2.3598095,6
ParkingVelo733,48.8712575,2.3602178,6
ParkingVelo734,48.8713074,2.3601361,6
ParkingVelo735,48.8718553,2.3599025,12
ParkingVelo736,48.8725224,2.3593044,10
ParkingVelo737,48.8731224,2.3587679,8
ParkingVelo738,48.8734205,2.3584996,8
ParkingVelo739,48.8743004,2.3577114,12
ParkingVelo740,48.8481199,2.3931528,14
ParkingVelo741,48.8542329,2.3877727,12
ParkingVelo742,48.8569986,2.3852716,10
ParkingVelo743,48.8575083,2.3847698,12
ParkingVelo744,48.8580956,2.3808435,20
ParkingVelo745,48.8582145,2.3806647,20
ParkingVelo746,48.858392,2.3803901,24
ParkingVelo747,48.8608777,2.3805367,8
ParkingVelo748,48.8611795,2.3810209,10
ParkingVelo749,48.8452074,2.4121881,12
ParkingVelo750,48.8461898,2.4121615,8
ParkingVelo751,48.8466525,2.411445,30
ParkingVelo752,48.8524866,2.4106469,24
ParkingVelo753,48.8527134,2.411205,20
ParkingVelo754,48.8558276,2.410654,16
ParkingVelo755,48.857458,2.410061,4
ParkingVelo756,48.8581032,2.4099563,4
ParkingVelo757,48.8587637,2.4100067,8
ParkingVelo758,48.8592033,2.4097739,4
ParkingVelo759,48.8608046,2.4094922,6
ParkingVelo760,48.8649243,2.4085167,10
ParkingVelo761,48.8651931,2.4086283,18
ParkingVelo762,48.8669639,2.4086856,18
ParkingVelo763,48.8681374,2.4071868,6
ParkingVelo764,48.8708172,2.4047155,6
ParkingVelo765,48.8748501,2.4030679,4
ParkingVelo766,48.8801576,2.3980169,8
ParkingVelo767,48.8822274,2.3961989,8
ParkingVelo768,48.8897572,2.3898262,20
ParkingVelo769,48.8898049,2.3901189,20
ParkingVelo770,48.8900531,2.3906061,36
ParkingVelo771,48.8908981,2.3898028,16
ParkingVelo772,48.8928662,2.3878039,12
ParkingVelo773,48.8957298,2.3916422,20
ParkingVelo774,48.8333009,2.3172679,26
ParkingVelo775,48.8257513,2.3480907,4
ParkingVelo776,48.8257572,2.3482026,14
ParkingVelo777,48.8277108,2.3715986,10
ParkingVelo778,48.8277794,2.3314464,8
ParkingVelo779,48.8277773,2.3295035,10
ParkingVelo780,48.8324706,2.3124066,10
ParkingVelo781,48.833872,2.3082736,8
ParkingVelo782,48.8340083,2.3077969,14
ParkingVelo783,48.8346899,2.3054166,10
ParkingVelo784,48.8360918,2.300511,10
ParkingVelo785,48.836222,2.2934732,18
ParkingVelo786,48.8377605,2.4037722,12
ParkingVelo787,48.8420906,2.3894385,8
ParkingVelo788,48.8424503,2.3896127,4
ParkingVelo789,48.8445663,2.3181275,8
ParkingVelo790,48.8470562,2.3268345,8
ParkingVelo791,48.8521228,2.3659836,12
ParkingVelo792,48.8556145,2.3636657,8
ParkingVelo793,48.8596958,2.3565588,38
ParkingVelo794,48.86182,2.3569043,4
ParkingVelo795,48.8746673,2.3308647,12
ParkingVelo796,48.8734588,2.3311409,16
ParkingVelo797,48.8323695,2.4042442,18
ParkingVelo798,48.8320236,2.314569,12
ParkingVelo799,48.8325092,2.3157853,20
ParkingVelo800,48.8335043,2.3173403,12
ParkingVelo801,48.8338654,2.318335,10
ParkingVelo802,48.8348958,2.3453023,6
ParkingVelo803,48.8350457,2.3452127,10
ParkingVelo804,48.8350658,2.3456716,10
ParkingVelo805,48.8350827,2.3460522,10
ParkingVelo806,48.8361578,2.3221643,12
ParkingVelo807,48.8383431,2.2893686,8
ParkingVelo808,48.8389216,2.3588434,8
ParkingVelo809,48.8392829,2.3599647,6
ParkingVelo810,48.8394403,2.3604603,8
ParkingVelo811,48.8442936,2.294371,6
ParkingVelo812,48.8444232,2.293687,10
ParkingVelo813,48.8469955,2.2956931,8
ParkingVelo814,48.8228812,2.3586455,10
ParkingVelo815,48.8251206,2.3205061,8
ParkingVelo816,48.8266631,2.3240127,8
ParkingVelo817,48.8366568,2.3904615,6
ParkingVelo818,48.8378137,2.2978461,12
ParkingVelo819,48.8390623,2.3542049,14
ParkingVelo820,48.8391621,2.3879446,8
ParkingVelo821,48.8393583,2.354747,164
ParkingVelo822,48.8395132,2.3010212,28
ParkingVelo823,48.8403396,2.3600468,12
ParkingVelo824,48.8403212,2.3615315,26
ParkingVelo825,48.8431372,2.3481989,14
ParkingVelo826,48.8442141,2.3456787,20
ParkingVelo827,48.8451711,2.3455902,8
ParkingVelo828,48.8457241,2.3459605,36
ParkingVelo829,48.8488637,2.3252616,10
ParkingVelo830,48.8507174,2.3355257,8
ParkingVelo831,48.8320596,2.2933912,12
ParkingVelo832,48.8330996,2.2875595,24
ParkingVelo833,48.8338394,2.2952396,10
ParkingVelo834,48.8352854,2.3006067,20
ParkingVelo835,48.8353453,2.3005161,18
ParkingVelo836,48.8355238,2.3009519,30
ParkingVelo837,48.8377612,2.3091648,8
ParkingVelo838,48.8381179,2.3040793,14
ParkingVelo839,48.8383089,2.304642,8
ParkingVelo840,48.8383776,2.3046502,8
ParkingVelo841,48.8385875,2.3050765,10
ParkingVelo842,48.8396885,2.302756,20
ParkingVelo843,48.8403768,2.4028187,10
ParkingVelo844,48.8406517,2.3153247,30
ParkingVelo845,48.8419606,2.3147322,14
ParkingVelo846,48.8472262,2.3017387,14
ParkingVelo847,48.8529295,2.3087536,16
ParkingVelo848,48.8560083,2.3152268,12
ParkingVelo849,48.8584454,2.3145925,10
ParkingVelo850,48.8665016,2.3645448,16
ParkingVelo851,48.8670088,2.3636954,10
ParkingVelo852,48.8669624,2.3631296,10
ParkingVelo854,48.8674404,2.3629716,22
ParkingVelo855,48.8679849,2.3651178,40
ParkingVelo856,48.8686401,2.3632908,8
ParkingVelo857,48.8686593,2.3631785,10
ParkingVelo858,48.8488757,2.4054556,16
ParkingVelo859,48.8489856,2.4056755,10
ParkingVelo860,48.8494599,2.4052401,8
ParkingVelo861,48.8600707,2.3247081,10
ParkingVelo862,48.8297533,2.3778885,14
ParkingVelo864,48.8250425,2.3884938,8
ParkingVelo865,48.8274933,2.3762555,28
ParkingVelo866,48.8313105,2.3805146,6
ParkingVelo867,48.853522,2.376783,8
ParkingVelo868,48.8567451,2.3730285,12
ParkingVelo869,48.8567794,2.3728059,4
ParkingVelo870,48.859663,2.4036667,8
ParkingVelo871,48.8597165,2.4032694,22
ParkingVelo872,48.8672858,2.3729532,12
ParkingVelo873,48.8679111,2.3961865,4
ParkingVelo874,48.8712879,2.3932378,8
ParkingVelo875,48.8737779,2.389616,18
ParkingVelo876,48.878542,2.375791,20
ParkingVelo877,48.8785994,2.3756268,10
ParkingVelo878,48.884014,2.3679974,12
ParkingVelo879,48.8841911,2.3653289,16
ParkingVelo880,48.8812889,2.3730225,8
ParkingVelo881,48.8330269,2.3641514,12
ParkingVelo882,48.8337542,2.309425,8
ParkingVelo883,48.8354884,2.3257812,20
ParkingVelo884,48.8357465,2.3111208,8
ParkingVelo885,48.8366678,2.3127785,10
ParkingVelo886,48.8369163,2.3126987,10
ParkingVelo887,48.8476079,2.3949446,14
ParkingVelo888,48.848077,2.394452,10
ParkingVelo889,48.848427,2.3943804,12
ParkingVelo890,48.8488864,2.3945861,10
ParkingVelo891,48.8530353,2.3535589,18
ParkingVelo892,48.8552776,2.3345298,12
ParkingVelo893,48.8570233,2.3297145,16
ParkingVelo894,48.8584968,2.3298503,16
ParkingVelo895,48.8587103,2.3287365,12
ParkingVelo896,48.8761077,2.3356499,12
ParkingVelo897,48.8763003,2.3326128,22
ParkingVelo898,48.8217361,2.3329226,10
ParkingVelo899,48.8343134,2.2844438,12
ParkingVelo900,48.8348777,2.2828798,12
ParkingVelo901,48.8355477,2.2806948,10
ParkingVelo902,48.8360521,2.279161,28
ParkingVelo903,48.8366129,2.3508583,4
ParkingVelo904,48.8372278,2.3535159,5
ParkingVelo905,48.8379862,2.3434205,22
ParkingVelo906,48.8381725,2.3564885,6
ParkingVelo907,48.8396274,2.3376639,20
ParkingVelo908,48.8411484,2.3066315,8
ParkingVelo909,48.8412701,2.3398413,14
ParkingVelo910,48.84139,2.3391413,10
ParkingVelo911,48.845273,2.3693464,34
ParkingVelo912,48.8246139,2.3297884,12
ParkingVelo913,48.8248474,2.3309568,16
ParkingVelo914,48.8249206,2.3167966,10
ParkingVelo915,48.8250091,2.328667,8
ParkingVelo916,48.8249984,2.3312922,10
ParkingVelo917,48.8259468,2.3126478,14
ParkingVelo918,48.8260954,2.3310178,18
ParkingVelo919,48.8285844,2.3330582,14
ParkingVelo920,48.8289984,2.3327988,10
ParkingVelo921,48.8326052,2.3624118,12
ParkingVelo922,48.8333378,2.3641847,24
ParkingVelo923,48.8359059,2.3856999,10
ParkingVelo924,48.8401419,2.3704749,24
ParkingVelo925,48.840398,2.3701274,14
ParkingVelo926,48.8409473,2.3362874,8
ParkingVelo927,48.8416039,2.3538491,14
ParkingVelo928,48.8430124,2.35257,14
ParkingVelo929,48.8432119,2.3315018,14
ParkingVelo930,48.8440997,2.3305185,10
ParkingVelo931,48.8452291,2.3522041,12
ParkingVelo932,48.8467721,2.3265991,4
ParkingVelo933,48.8484362,2.3326146,34
ParkingVelo934,48.8492802,2.3390106,18
ParkingVelo935,48.8500488,2.3399665,24
ParkingVelo936,48.8447566,2.3293248,12
ParkingVelo937,48.8496458,2.3378582,20
ParkingVelo938,48.8461757,2.2991001,8
ParkingVelo939,48.846688,2.3668924,20
ParkingVelo940,48.8504804,2.3893772,22
ParkingVelo941,48.8505609,2.3865777,36
ParkingVelo942,48.8508484,2.3411263,8
ParkingVelo943,48.8515022,2.3401401,14
ParkingVelo944,48.8516561,2.3399406,26
ParkingVelo945,48.8520776,2.386323,6
ParkingVelo946,48.852842,2.3842981,20
ParkingVelo947,48.8532228,2.3833776,14
ParkingVelo948,48.854586,2.3823975,8
ParkingVelo949,48.8560585,2.3825325,12
ParkingVelo950,48.8610978,2.3100412,10
ParkingVelo951,48.874241,2.3553661,12
ParkingVelo952,48.8744753,2.3555124,12
ParkingVelo953,48.8767178,2.3540045,8
ParkingVelo954,48.8767741,2.3535946,6
ParkingVelo955,48.8773029,2.3497752,10
ParkingVelo956,48.8780538,2.3450154,8
ParkingVelo957,48.8222079,2.3512623,8
ParkingVelo958,48.8402543,2.2838739,24
ParkingVelo959,48.8446441,2.2871784,4
ParkingVelo960,48.8464765,2.3876517,10
ParkingVelo961,48.8481839,2.2902622,8
ParkingVelo962,48.8869401,2.3555404,24
ParkingVelo963,48.8332883,2.3012219,8
ParkingVelo964,48.8318991,2.3045891,26
ParkingVelo965,48.8764284,2.3312896,8
ParkingVelo966,48.8813213,2.3805251,10
ParkingVelo967,48.8406997,2.2998134,8
ParkingVelo968,48.8408161,2.3005439,10
ParkingVelo969,48.842868,2.2954019,10
ParkingVelo970,48.8691567,2.3359129,26
ParkingVelo971,48.8420912,2.2935784,4
ParkingVelo972,48.8419177,2.3007198,8
ParkingVelo973,48.8432892,2.300161,12
ParkingVelo974,48.8435672,2.2937646,6
ParkingVelo975,48.845271,2.2974955,10
ParkingVelo976,48.8468985,2.2922187,8
ParkingVelo977,48.8468747,2.2932153,10
ParkingVelo978,48.8470186,2.2925844,24
ParkingVelo979,48.8471832,2.292495,10
ParkingVelo980,48.8480959,2.2934386,6
ParkingVelo981,48.8488749,2.3550627,20
ParkingVelo982,48.8488838,2.319255,8
ParkingVelo983,48.8489191,2.3524509,8
ParkingVelo984,48.8491175,2.31366,20
ParkingVelo985,48.8491636,2.3141119,8
ParkingVelo986,48.8492839,2.3146417,12
ParkingVelo987,48.8493139,2.352741,24
ParkingVelo988,48.8500545,2.3165691,8
ParkingVelo989,48.8509114,2.295866,20
ParkingVelo990,48.8511746,2.2966313,12
ParkingVelo991,48.8453678,2.29184,20
ParkingVelo992,48.8477824,2.2824011,10
ParkingVelo993,48.8351811,2.4063529,14
ParkingVelo994,48.8390248,2.2788515,28
ParkingVelo995,48.8417039,2.2794938,8
ParkingVelo996,48.8454304,2.2845227,16
ParkingVelo997,48.8459755,2.2812741,8
ParkingVelo998,48.8462971,2.2851712,12
ParkingVelo999,48.8894041,2.3628265,8
ParkingVelo1001,48.8992593,2.3425472,10
ParkingVelo1002,48.8762217,2.3586964,10
ParkingVelo1003,48.8433424,2.325181,26
ParkingVelo1004,48.855054,2.3941,14
ParkingVelo1005,48.8559844,2.3926744,8
ParkingVelo1006,48.8578031,2.3996446,10
ParkingVelo1007,48.8582317,2.3823163,8
ParkingVelo1008,48.8586186,2.3835107,8
ParkingVelo1009,48.8592501,2.3829033,8
ParkingVelo1010,48.860086,2.3820855,6
ParkingVelo1011,48.8626972,2.3796728,6
ParkingVelo1012,48.8631516,2.3672209,6
ParkingVelo1013,48.8635292,2.3671178,6
ParkingVelo1014,48.8634773,2.3789902,16
ParkingVelo1015,48.8644654,2.3839014,8
ParkingVelo1016,48.8657342,2.3705127,10
ParkingVelo1017,48.8680832,2.3655839,14
ParkingVelo1018,48.8682317,2.3652572,14
ParkingVelo1019,48.868772,2.3631124,12
ParkingVelo1020,48.8419257,2.2815501,8
ParkingVelo1021,48.8903309,2.3486468,8
ParkingVelo1022,48.8905356,2.3482707,12
ParkingVelo1023,48.848119,2.3939756,12
ParkingVelo1024,48.827725,2.3495722,20
ParkingVelo1025,48.8315376,2.3442876,14
ParkingVelo1026,48.8321845,2.3444158,10
ParkingVelo1027,48.8367053,2.3452607,8
ParkingVelo1028,48.8577765,2.3005618,8
ParkingVelo1029,48.8596097,2.3072269,16
ParkingVelo1030,48.8600785,2.3280437,8
ParkingVelo1031,48.861243,2.3243138,14
ParkingVelo1032,48.8615242,2.3577257,10
ParkingVelo1033,48.861713,2.2982547,16
ParkingVelo1034,48.8626925,2.3099424,60
ParkingVelo1035,48.8629379,2.3030356,20
ParkingVelo1036,48.8629424,2.3079604,20
ParkingVelo1037,48.863065,2.3165032,22
ParkingVelo1038,48.8265154,2.3465658,20
ParkingVelo1039,48.8321909,2.3392728,22
ParkingVelo1040,48.8508315,2.3623632,4
ParkingVelo1041,48.8511819,2.3822196,8
ParkingVelo1042,48.8514466,2.310146,6
ParkingVelo1043,48.8540883,2.323911,8
ParkingVelo1044,48.8542842,2.3194476,24
ParkingVelo1045,48.8550561,2.3402771,12
ParkingVelo1046,48.8601106,2.3730722,6
ParkingVelo1047,48.857129,2.353962,6
ParkingVelo1048,48.8571342,2.2668316,8
ParkingVelo1049,48.8573414,2.3540716,32
ParkingVelo1050,48.8584744,2.2793213,4
ParkingVelo1051,48.8597143,2.2821208,12
ParkingVelo1052,48.8630263,2.3361906,14
ParkingVelo1053,48.8631684,2.3415329,8
ParkingVelo1054,48.8632246,2.3412982,6
ParkingVelo1055,48.865345,2.3423781,10
ParkingVelo1056,48.8682396,2.2933172,16
ParkingVelo1057,48.8698113,2.2938576,8
ParkingVelo1058,48.8744937,2.3117573,14
ParkingVelo1059,48.8747264,2.313429,38
ParkingVelo1060,48.8747091,2.3028263,8
ParkingVelo1061,48.8308265,2.3530126,10
ParkingVelo1062,48.8360654,2.2816332,8
ParkingVelo1063,48.8381877,2.2811646,22
ParkingVelo1064,48.8465555,2.4134433,12
ParkingVelo1065,48.8530537,2.4125334,30
ParkingVelo1066,48.8569031,2.4110345,12
ParkingVelo1067,48.8647452,2.4090203,8
ParkingVelo1068,48.8671182,2.409247,10
ParkingVelo1069,48.8673215,2.4087093,14
ParkingVelo1070,48.8678955,2.4093098,8
ParkingVelo1071,48.8718859,2.4084993,10
ParkingVelo1072,48.8729324,2.4089096,20
ParkingVelo1073,48.8729927,2.4088528,14
ParkingVelo1074,48.8774611,2.4062701,14
ParkingVelo1075,48.8798922,2.4010962,10
ParkingVelo1076,48.8808314,2.4005187,12
ParkingVelo1077,48.8827476,2.3997867,14
ParkingVelo1078,48.8838065,2.3973504,16
ParkingVelo1079,48.8854097,2.3967958,6
ParkingVelo1080,48.8891501,2.3919739,12
ParkingVelo1081,48.8919971,2.3884628,20
ParkingVelo1082,48.8939193,2.3869819,16
ParkingVelo1083,48.8950741,2.3853043,8
ParkingVelo1084,48.8966263,2.3847384,14
ParkingVelo1085,48.897479,2.38523,20
ParkingVelo1086,48.8355719,2.3093438,10
ParkingVelo1087,48.8412982,2.2884982,6
ParkingVelo1088,48.8592334,2.3236555,10
ParkingVelo1089,48.8624586,2.3114533,10
ParkingVelo1090,48.8779324,2.344047,16
ParkingVelo1091,48.8455064,2.3117673,8
ParkingVelo1092,48.8455685,2.311074,12
ParkingVelo1093,48.8669459,2.3834509,18
ParkingVelo1094,48.8759023,2.3727834,8
ParkingVelo1095,48.8984073,2.3709403,26
ParkingVelo1096,48.8526033,2.3136415,14
ParkingVelo1097,48.8357736,2.302324,12
ParkingVelo1098,48.8363872,2.3030756,8
ParkingVelo1099,48.8364994,2.3012004,16
ParkingVelo1100,48.836872,2.3025022,20
ParkingVelo1101,48.8369151,2.3024722,8
ParkingVelo1102,48.8370256,2.3025743,12
ParkingVelo1103,48.838891,2.3003865,10
ParkingVelo1104,48.8489774,2.287776,20
ParkingVelo1105,48.868947,2.3715559,18
ParkingVelo1106,48.840295,2.3002166,8
ParkingVelo1107,48.8403957,2.2780646,14
ParkingVelo1108,48.842412,2.3064842,8
ParkingVelo1109,48.843318,2.2799248,8
ParkingVelo1110,48.8471814,2.2860876,16
ParkingVelo1111,48.8474146,2.2951399,34
ParkingVelo1112,48.8480497,2.2869123,6
ParkingVelo1113,48.8491111,2.2877991,6
ParkingVelo1114,48.8250876,2.3040459,72
ParkingVelo1115,48.8257243,2.305277,18
ParkingVelo1116,48.8265204,2.3047914,8
ParkingVelo1117,48.8212889,2.3411466,8
ParkingVelo1118,48.8239689,2.3308084,6
ParkingVelo1119,48.8239841,2.3514429,6
ParkingVelo1120,48.823998,2.3510179,6
ParkingVelo1121,48.8241811,2.3533957,6
ParkingVelo1122,48.8244924,2.3278644,8
ParkingVelo1123,48.8245859,2.3396674,10
ParkingVelo1124,48.8245853,2.3382623,12
ParkingVelo1125,48.8248891,2.3536518,16
ParkingVelo1126,48.825613,2.3218079,8
ParkingVelo1128,48.82689,2.3512403,12
ParkingVelo1129,48.828127,2.3216344,8
ParkingVelo1130,48.8281854,2.3155205,10
ParkingVelo1131,48.8289185,2.3222763,10
ParkingVelo1132,48.8322224,2.2884023,50
ParkingVelo1133,48.8325457,2.3133736,16
ParkingVelo1134,48.8329583,2.277404,8
ParkingVelo1135,48.8330016,2.2770756,10
ParkingVelo1136,48.8330978,2.2768471,12
ParkingVelo1137,48.8331174,2.2765291,6
ParkingVelo1138,48.8333625,2.3145083,14
ParkingVelo1139,48.8338224,2.3608334,12
ParkingVelo1140,48.8356331,2.4060202,10
ParkingVelo1141,48.8360664,2.405843,8
ParkingVelo1142,48.8367932,2.3567057,48
ParkingVelo1143,48.8459311,2.3679562,8
ParkingVelo1144,48.8488257,2.3688472,14
ParkingVelo1145,48.86712,2.3480089,16
ParkingVelo1146,48.8938574,2.347247,12
ParkingVelo1147,48.8466084,2.346587,32
ParkingVelo1148,48.8934248,2.3381233,10
